datetime,quantity,exposure,rate,smt_bid,smt_ask
2022/9/1 12:43,10366593.08,496041445,139.6158,139.611,139.619
2022/9/1 12:44,-1270569,494770876,139.5956,139.587,139.597
2022/9/1 12:45,-20707027.42,474063848.6,139.556,139.542,139.55
2022/9/1 12:46,-4761962,469301886.6,139.5714,139.566,139.575
2022/9/1 12:47,2773228.89,472075115.5,139.6031,139.595,139.601
2022/9/1 12:48,535964.58,472611080.1,139.605,139.601,139.61
2022/9/1 12:49,-1318898,471292182.1,139.579,139.575,139.582
2022/9/1 12:50,-18287373.62,453004808.4,139.5448,139.542,139.552
2022/9/1 12:51,14747776,467752584.4,139.5495,139.546,139.554
2022/9/1 12:52,5687024,473439608.4,139.551,139.545,139.552
2022/9/1 12:53,-1661934.66,471777673.8,139.5325,139.532,139.539
2022/9/1 12:54,-3076653.3,468701020.5,139.5493,139.544,139.552
2022/9/1 12:55,-522934,468178086.5,139.548,139.544,139.551
2022/9/1 12:56,-1497129.44,466680957,139.5298,139.524,139.533
2022/9/1 12:57,-1663169,465017788,139.5349,139.53,139.536
2022/9/1 12:58,-1087365,463930423,139.5439,139.54,139.548
2022/9/1 12:59,256125.63,464186548.7,139.53,139.524,139.534
2022/9/1 13:00,-3567482.4,460619066.3,139.527,139.522,139.53
2022/9/1 13:01,-1103720.4,459515345.9,139.517,139.505,139.513
2022/9/1 13:02,-3249378.73,456265967.1,139.493,139.488,139.496
2022/9/1 13:03,-243414.6,456022552.5,139.492,139.486,139.494
2022/9/1 13:04,325436,456347988.5,139.4819,139.477,139.485
2022/9/1 13:05,7593663.25,463941651.8,139.4809,139.48,139.488
2022/9/1 13:06,4628046.46,468569698.3,139.4858,139.481,139.488
2022/9/1 13:07,-3336727.56,465232970.7,139.485,139.48,139.487
2022/9/1 13:08,2852746,468085716.7,139.502,139.496,139.503
2022/9/1 13:09,-5780820,462304896.7,139.5,139.495,139.503
2022/9/1 13:10,-56666,462248230.7,139.5041,139.501,139.507
2022/9/1 13:11,-6802784,455445446.7,139.5045,139.498,139.505
2022/9/1 13:12,-5126113.13,450319333.6,139.5241,139.521,139.527
2022/9/1 13:13,7777235,458096568.6,139.5384,139.527,139.536
2022/9/1 13:14,-417047.53,457679521,139.5363,139.532,139.54
2022/9/1 13:15,3246419,460925940,139.5493,139.544,139.552
2022/9/1 13:16,6870030,467795970,139.527,139.522,139.531
2022/9/1 13:17,-6855128,460940842,139.5113,139.511,139.516
2022/9/1 13:18,2591606.21,463532448.2,139.5378,139.541,139.544
2022/9/1 13:19,6698263,470230711.2,139.5439,139.539,139.549
2022/9/1 13:20,8541725.2,478772436.4,139.558,139.553,139.56
2022/9/1 13:21,2162885,480935321.4,139.5523,139.548,139.556
2022/9/1 13:22,-7182616.76,473752704.7,139.5398,139.532,139.543
2022/9/1 13:23,-4069580.38,469683124.3,139.55,139.539,139.545
2022/9/1 13:24,13232054.18,482915178.5,139.5469,139.544,139.552
2022/9/1 13:25,-1598923.45,481316255,139.5513,139.548,139.557
2022/9/1 13:26,2240536,483556791,139.5713,139.568,139.575
2022/9/1 13:27,-6069089.58,477487701.5,139.536,139.537,139.544
2022/9/1 13:28,-3144160,474343541.5,139.538,139.533,139.541
2022/9/1 13:29,-82330.04,474261211.4,139.535,139.529,139.537
2022/9/1 13:30,5461555,479722766.4,139.542,139.54,139.547
2022/9/1 13:31,4874676,484597442.4,139.5554,139.552,139.561
2022/9/1 13:32,7473440.48,492070882.9,139.562,139.559,139.565
2022/9/1 13:33,-479335.37,491591547.5,139.544,139.544,139.551
2022/9/1 13:34,-1837560,489753987.5,139.552,139.543,139.553
2022/9/1 13:35,-4603492.69,485150494.8,139.545,139.538,139.545
2022/9/1 13:36,5867968.18,491018463,139.5331,139.535,139.543
2022/9/1 13:37,-3200471,487817992,139.5378,139.531,139.54
2022/9/1 13:38,-853627,486964365,139.5255,139.519,139.527
2022/9/1 13:39,-4591239,482373126,139.5155,139.509,139.517
2022/9/1 13:40,-4441895,477931231,139.5005,139.497,139.505
2022/9/1 13:41,594749,478525980,139.509,139.507,139.515
2022/9/1 13:42,-19498320,459027660,139.512,139.507,139.514
2022/9/1 13:43,-2990275,456037385,139.5038,139.498,139.506
2022/9/1 13:44,1609734.48,457647119.5,139.5303,139.528,139.535
2022/9/1 13:45,-3435887.6,454211231.9,139.5476,139.545,139.55
2022/9/1 13:46,10261458,464472689.9,139.562,139.56,139.563
2022/9/1 13:47,12676823,477149512.9,139.541,139.54,139.547
2022/9/1 13:48,-5639293.89,471510219,139.5436,139.537,139.544
2022/9/1 13:49,8510480,480020699,139.5368,139.534,139.539
2022/9/1 13:50,-4555887,475464812,139.504,139.498,139.506
2022/9/1 13:51,-1173157.51,474291654.5,139.5205,139.515,139.521
2022/9/1 13:52,-3088510,471203144.5,139.52,139.515,139.521
2022/9/1 13:53,-3724475,467478669.5,139.51,139.521,139.528
2022/9/1 13:54,-2056718,465421951.5,139.521,139.516,139.522
2022/9/1 13:55,-2429358,462992593.5,139.515,139.503,139.511
2022/9/1 13:56,-30686.27,462961907.2,139.5195,139.513,139.517
2022/9/1 13:57,-1272076.84,461689830.4,139.5195,139.516,139.523
2022/9/1 13:58,-10526923,451162907.4,139.5048,139.499,139.505
2022/9/1 13:59,10424656.4,461587563.8,139.5076,139.504,139.509
2022/9/1 14:00,-2370530,459217033.8,139.504,139.505,139.514
2022/9/1 14:01,-2110365.34,457106668.4,139.493,139.498,139.505
2022/9/1 14:02,2745168.94,459851837.4,139.494,139.492,139.501
2022/9/1 14:03,1506543,461358380.4,139.502,139.495,139.5
2022/9/1 14:04,-491302,460867078.4,139.4971,139.495,139.499
2022/9/1 14:05,-733127,460133951.4,139.489,139.485,139.492
2022/9/1 14:06,-4823917,455310034.4,139.5034,139.501,139.511
2022/9/1 14:07,1527242.27,456837276.7,139.497,139.493,139.499
2022/9/1 14:08,1414448,458251724.7,139.489,139.482,139.49
2022/9/1 14:09,-6417601.26,451834123.4,139.463,139.457,139.466
2022/9/1 14:10,-719086,451115037.4,139.4716,139.461,139.468
2022/9/1 14:11,-243840,450871197.4,139.456,139.46,139.463
2022/9/1 14:12,1228235,452099432.4,139.468,139.464,139.471
2022/9/1 14:13,2215349.96,454314782.4,139.4913,139.488,139.493
2022/9/1 14:14,-472753.91,453842028.4,139.448,139.446,139.452
2022/9/1 14:15,-2753245,451088783.4,139.435,139.434,139.442
2022/9/1 14:16,-3675394,447413389.4,139.436,139.433,139.438
2022/9/1 14:17,5480836,452894225.4,139.439,139.435,139.442
2022/9/1 14:18,10627218.47,463521443.9,139.425,139.42,139.428
2022/9/1 14:19,5393872,468915315.9,139.422,139.42,139.425
2022/9/1 14:20,-2920877,465994438.9,139.4291,139.425,139.43
2022/9/1 14:21,-8000769.35,457993669.6,139.4316,139.428,139.436
2022/9/1 14:22,-8607251.31,449386418.3,139.4164,139.415,139.422
2022/9/1 14:23,1640395,451026813.3,139.42,139.414,139.423
2022/9/1 14:24,5425784,456452597.3,139.4345,139.428,139.434
2022/9/1 14:25,10179412,466632009.3,139.4055,139.404,139.411
2022/9/1 14:26,4270419,470902428.3,139.4119,139.408,139.415
2022/9/1 14:27,-1462130,469440298.3,139.4066,139.401,139.407
2022/9/1 14:28,1192465,470632763.3,139.4131,139.409,139.417
2022/9/1 14:29,-8353725.5,462279037.8,139.418,139.415,139.421
2022/9/1 14:30,-6134868,456144169.8,139.3941,139.392,139.397
2022/9/1 14:31,3405441,459549610.8,139.4134,139.41,139.416
2022/9/1 14:32,-747812.32,458801798.4,139.4244,139.419,139.428
2022/9/1 14:33,-7123574.07,451678224.4,139.432,139.427,139.435
2022/9/1 14:34,-5322541,446355683.4,139.4325,139.429,139.436
2022/9/1 14:35,-1655464.63,444700218.7,139.443,139.437,139.444
2022/9/1 14:36,-4407056.93,440293161.8,139.41,139.406,139.413
2022/9/1 14:37,-5326358,434966803.8,139.41,139.405,139.412
2022/9/1 14:38,1702524,436669327.8,139.427,139.423,139.431
2022/9/1 14:39,-1978707.25,434690620.6,139.4138,139.411,139.418
2022/9/1 14:40,-352714,434337906.6,139.424,139.419,139.427
2022/9/1 14:41,-4551104,429786802.6,139.4055,139.402,139.411
2022/9/1 14:42,6535836.45,436322639,139.4265,139.418,139.425
2022/9/1 14:43,1979315,438301954,139.4045,139.401,139.407
2022/9/1 14:44,-5166682,433135272,139.397,139.389,139.396
2022/9/1 14:45,13237056.05,446372328.1,139.348,139.351,139.361
2022/9/1 14:46,7480023,453852351.1,139.3166,139.313,139.32
2022/9/1 14:47,2972325,456824676.1,139.369,139.365,139.372
2022/9/1 14:48,-3869744,452954932.1,139.3733,139.367,139.377
2022/9/1 14:49,-13872083,439082849.1,139.3875,139.376,139.385
2022/9/1 14:50,-877132.57,438205716.5,139.3704,139.366,139.374
2022/9/1 14:51,-4589773,433615943.5,139.3639,139.361,139.369
2022/9/1 14:52,-2157133,431458810.5,139.346,139.342,139.349
2022/9/1 14:53,-8055145.85,423403664.6,139.3454,139.343,139.349
2022/9/1 14:54,-1378504.76,422025159.9,139.323,139.321,139.328
2022/9/1 14:55,11979077,434004236.9,139.347,139.342,139.35
2022/9/1 14:56,-4406678.33,429597558.5,139.3543,139.35,139.356
2022/9/1 14:57,3579740.54,433177299.1,139.3546,139.351,139.357
2022/9/1 14:58,-5546304,427630995.1,139.328,139.323,139.328
2022/9/1 14:59,-197764,427433231.1,139.335,139.328,139.335
2022/9/1 15:00,-1463818,425969413.1,139.3361,139.332,139.34
2022/9/1 15:01,11213429,437182842.1,139.292,139.286,139.293
2022/9/1 15:02,715706,437898548.1,139.308,139.304,139.309
2022/9/1 15:03,2430873.7,440329421.8,139.3324,139.321,139.331
2022/9/1 15:04,-5541809.8,434787612,139.3101,139.312,139.321
2022/9/1 15:05,-8980774,425806838,139.3101,139.307,139.315
2022/9/1 15:06,-5771000,420035838,139.2973,139.301,139.308
2022/9/1 15:07,-3382007.17,416653830.8,139.325,139.322,139.329
2022/9/1 15:08,-16504306,400149524.8,139.3588,139.352,139.36
2022/9/1 15:09,4914167,405063691.8,139.355,139.341,139.349
2022/9/1 15:10,1740236,406803927.8,139.3631,139.36,139.367
2022/9/1 15:11,-4580447,402223480.8,139.3563,139.353,139.36
2022/9/1 15:12,-22096963.75,380126517.1,139.379,139.373,139.381
2022/9/1 15:13,-10312606.45,369813910.6,139.3743,139.37,139.375
2022/9/1 15:14,-486252,369327658.6,139.359,139.351,139.357
2022/9/1 15:15,-6403681.95,362923976.7,139.3681,139.366,139.373
2022/9/1 15:16,23054074,385978050.7,139.349,139.343,139.351
2022/9/1 15:17,5603088,391581138.7,139.3391,139.346,139.354
2022/9/1 15:18,1751069,393332207.7,139.355,139.352,139.358
2022/9/1 15:19,-6241572.53,387090635.1,139.296,139.297,139.306
2022/9/1 15:20,-23898965,363191670.1,139.303,139.303,139.309
2022/9/1 15:21,-19243172.54,343948497.6,139.3013,139.297,139.302
2022/9/1 15:22,10509034,354457531.6,139.325,139.321,139.326
2022/9/1 15:23,-5753575,348703956.6,139.319,139.315,139.321
2022/9/1 15:24,-4261381,344442575.6,139.297,139.292,139.3
2022/9/1 15:25,1091717,345534292.6,139.3528,139.35,139.357
2022/9/1 15:26,11229736,356764028.6,139.368,139.374,139.381
2022/9/1 15:27,9913908,366677936.6,139.3848,139.382,139.387
2022/9/1 15:28,-721501.91,365956434.7,139.3773,139.376,139.382
2022/9/1 15:29,-8353750.89,357602683.8,139.351,139.349,139.356
2022/9/1 15:30,-2507049,355095634.8,139.3381,139.332,139.339
2022/9/1 15:31,-13444401.63,341651233.2,139.3183,139.316,139.32
2022/9/1 15:32,-16715582,324935651.2,139.326,139.322,139.328
2022/9/1 15:33,-12610453,312325198.2,139.3368,139.331,139.338
2022/9/1 15:34,-7471592,304853606.2,139.332,139.345,139.352
2022/9/1 15:35,3628394,308482000.2,139.3445,139.347,139.353
2022/9/1 15:36,-25314224,283167776.2,139.309,139.305,139.315
2022/9/1 15:37,10701086,293868862.2,139.3095,139.307,139.312
2022/9/1 15:38,-5471235,288397627.2,139.33,139.332,139.341
2022/9/1 15:39,21445965,309843592.2,139.345,139.338,139.346
2022/9/1 15:40,-2531570,307312022.2,139.318,139.311,139.316
2022/9/1 15:41,-4701107,302610915.2,139.3075,139.303,139.309
2022/9/1 15:42,8861009,311471924.2,139.352,139.35,139.357
2022/9/1 15:43,-249319,311222605.2,139.354,139.352,139.359
2022/9/1 15:44,3389965,314612570.2,139.3425,139.34,139.347
2022/9/1 15:45,-879586.35,313732983.8,139.353,139.354,139.36
2022/9/1 15:46,-7477871,306255112.8,139.327,139.323,139.329
2022/9/1 15:47,-11944325,294310787.8,139.3963,139.39,139.397
2022/9/1 15:48,9568391.56,303879179.4,139.408,139.405,139.414
2022/9/1 15:49,-77822,303801357.4,139.427,139.424,139.43
2022/9/1 15:50,-1455172.05,302346185.3,139.4521,139.435,139.442
2022/9/1 15:51,-2025946.88,300320238.4,139.435,139.431,139.437
2022/9/1 15:52,-2500646,297819592.4,139.442,139.44,139.446
2022/9/1 15:53,6407169,304226761.4,139.425,139.421,139.428
2022/9/1 15:54,-3587735,300639026.4,139.425,139.424,139.429
2022/9/1 15:55,587612.23,301226638.7,139.407,139.401,139.407
2022/9/1 15:56,-10684651,290541987.7,139.391,139.387,139.394
2022/9/1 15:57,2139945,292681932.7,139.393,139.391,139.393
2022/9/1 15:58,3561620,296243552.7,139.382,139.38,139.387
2022/9/1 15:59,-3725429,292518123.7,139.3788,139.37,139.379
2022/9/1 16:00,5584548.5,298102672.2,139.371,139.37,139.378
2022/9/1 16:01,5730346.7,303833018.9,139.402,139.401,139.408
2022/9/1 16:02,-3264934.06,300568084.8,139.4192,139.41,139.418
2022/9/1 16:03,-4551984.22,296016100.6,139.3962,139.382,139.388
2022/9/1 16:04,-12986182,283029918.6,139.402,139.399,139.409
2022/9/1 16:05,-1102434,281927484.6,139.365,139.355,139.365
2022/9/1 16:06,-620857,281306627.6,139.331,139.333,139.341
2022/9/1 16:07,-6582617,274724010.6,139.333,139.327,139.335
2022/9/1 16:08,6317985.46,281041996.1,139.3266,139.324,139.332
2022/9/1 16:09,45528088.78,326570084.8,139.232,139.244,139.252
2022/9/1 16:10,-13748204,312821880.8,139.246,139.244,139.251
2022/9/1 16:11,-582305,312239575.8,139.2273,139.227,139.235
2022/9/1 16:12,-5019067,307220508.8,139.272,139.271,139.277
2022/9/1 16:13,-2755864.55,304464644.3,139.2855,139.28,139.285
2022/9/1 16:14,3215050,307679694.3,139.288,139.278,139.284
2022/9/1 16:15,-1811035.79,305868658.5,139.2588,139.282,139.292
2022/9/1 16:16,-2741115.61,303127542.9,139.2875,139.289,139.295
2022/9/1 16:17,-9921674,293205868.9,139.2773,139.273,139.279
2022/9/1 16:18,-12559410.69,280646458.2,139.28,139.249,139.256
2022/9/1 16:19,16944744,297591202.2,139.2448,139.238,139.247
2022/9/1 16:20,-27521267,270069935.2,139.2218,139.228,139.236
2022/9/1 16:21,-7673420,262396515.2,139.19,139.197,139.206
2022/9/1 16:22,-6869472.57,255527042.6,139.184,139.179,139.183
2022/9/1 16:23,-11491931.52,244035111.1,139.1918,139.196,139.205
2022/9/1 16:24,3536789,247571900.1,139.1853,139.177,139.185
2022/9/1 16:25,-6132553.44,241439346.7,139.184,139.18,139.187
2022/9/1 16:26,11515936.18,252955282.8,139.1629,139.174,139.182
2022/9/1 16:27,-30873346,222081936.8,139.173,139.171,139.177
2022/9/1 16:28,-12642569,209439367.8,139.213,139.207,139.215
2022/9/1 16:29,18418307.47,227857675.3,139.2003,139.197,139.201
2022/9/1 16:30,-10502951,217354724.3,139.1948,139.191,139.198
2022/9/1 16:31,-1375456,215979268.3,139.1938,139.188,139.196
2022/9/1 16:32,12627547,228606815.3,139.1948,139.198,139.204
2022/9/1 16:33,8392598,236999413.3,139.1945,139.194,139.196
2022/9/1 16:34,-9495177,227504236.3,139.2118,139.205,139.212
2022/9/1 16:35,80587,227584823.3,139.2093,139.208,139.215
2022/9/1 16:36,2243325,229828148.3,139.2298,139.232,139.238
2022/9/1 16:37,-8263976,221564172.3,139.26,139.228,139.236
2022/9/1 16:38,-13849600,207714572.3,139.235,139.228,139.233
2022/9/1 16:39,2757409,210471981.3,139.2398,139.236,139.245
2022/9/1 16:40,-2410472.68,208061508.6,139.2344,139.238,139.245
2022/9/1 16:41,4349751,212411259.6,139.2424,139.242,139.248
2022/9/1 16:42,9258505.81,221669765.4,139.226,139.227,139.233
2022/9/1 16:43,2614421,224284186.4,139.2283,139.224,139.231
2022/9/1 16:44,1352991.58,225637178,139.2186,139.215,139.223
2022/9/1 16:45,-9015198.97,216621979.1,139.232,139.241,139.249
2022/9/1 16:46,6053537,222675516.1,139.227,139.223,139.229
2022/9/1 16:47,-4000687,218674829.1,139.24,139.237,139.245
2022/9/1 16:48,1217371.86,219892200.9,139.2274,139.224,139.231
2022/9/1 16:49,26018446,245910646.9,139.2113,139.201,139.21
2022/9/1 16:50,14925662.6,260836309.5,139.225,139.242,139.25
2022/9/1 16:51,-1169763,259666546.5,139.225,139.222,139.23
2022/9/1 16:52,3457867.2,263124413.7,139.2502,139.246,139.253
2022/9/1 16:53,2795257.67,265919671.4,139.269,139.255,139.263
2022/9/1 16:54,-14505124.95,251414546.4,139.279,139.277,139.282
2022/9/1 16:55,6039177,257453723.4,139.285,139.263,139.272
2022/9/1 16:56,7218870.76,264672594.2,139.294,139.294,139.301
2022/9/1 16:57,2491378.31,267163972.5,139.31,139.276,139.283
2022/9/1 16:58,-2831352.54,264332620,139.276,139.274,139.28
2022/9/1 16:59,2338489.95,266671109.9,139.2939,139.292,139.295
2022/9/1 17:00,-13575.34,266657534.6,139.282,139.279,139.286
2022/9/1 17:01,-6702498.73,259955035.8,139.3002,139.301,139.31
2022/9/1 17:02,-1102981,258852054.8,139.298,139.301,139.304
2022/9/1 17:03,5358736.84,264210791.7,139.3117,139.308,139.316
2022/9/1 17:04,-22892920.85,241317870.8,139.3206,139.315,139.323
2022/9/1 17:05,-3179886,238137984.8,139.337,139.333,139.341
2022/9/1 17:06,1814750.15,239952735,139.3314,139.32,139.328
2022/9/1 17:07,-6802290,233150445,139.3064,139.3,139.307
2022/9/1 17:08,-1094003,232056442,139.309,139.309,139.315
2022/9/1 17:09,3394973,235451415,139.3162,139.312,139.319
2022/9/1 17:10,3644229.41,239095644.4,139.3221,139.319,139.325
2022/9/1 17:11,-4177365.16,234918279.2,139.3057,139.304,139.308
2022/9/1 17:12,-11300618,223617661.2,139.303,139.302,139.309
2022/9/1 17:13,7226149.38,230843810.6,139.269,139.266,139.273
2022/9/1 17:14,524624,231368434.6,139.286,139.294,139.301
2022/9/1 17:15,-453531.47,230914903.1,139.312,139.314,139.32
2022/9/1 17:16,-9268744,221646159.1,139.285,139.283,139.288
2022/9/1 17:17,-3495841.72,218150317.4,139.2579,139.256,139.261
2022/9/1 17:18,-10313185,207837132.4,139.2484,139.242,139.245
2022/9/1 17:19,-1934388,205902744.4,139.256,139.253,139.259
2022/9/1 17:20,9400039,215302783.4,139.2498,139.246,139.25
2022/9/1 17:21,-27851867.08,187450916.3,139.205,139.186,139.189
2022/9/1 17:22,-35399055.11,152051861.2,139.1468,139.136,139.143
2022/9/1 17:23,12546305,164598166.2,139.146,139.149,139.153
2022/9/1 17:24,5414664.89,170012831.1,139.175,139.177,139.183
2022/9/1 17:25,8900525.66,178913356.8,139.2078,139.198,139.206
2022/9/1 17:26,-746881,178166475.8,139.1786,139.178,139.185
2022/9/1 17:27,6194850.06,184361325.8,139.1912,139.186,139.191
2022/9/1 17:28,-2076588,182284737.8,139.203,139.2,139.204
2022/9/1 17:29,8416460,190701197.8,139.1972,139.195,139.201
2022/9/1 17:30,-4743037,185958160.8,139.1786,139.171,139.177
2022/9/1 17:31,1465094,187423254.8,139.223,139.22,139.225
2022/9/1 17:32,-11222139.01,176201115.8,139.188,139.189,139.196
2022/9/1 17:33,6665258.91,182866374.7,139.177,139.179,139.186
2022/9/1 17:34,-4690898,178175476.7,139.2003,139.197,139.204
2022/9/1 17:35,6904493.9,185079970.6,139.2172,139.221,139.228
2022/9/1 17:36,3567023,188646993.6,139.2172,139.213,139.222
2022/9/1 17:37,8838886,197485879.6,139.2309,139.226,139.232
2022/9/1 17:38,-18331215.42,179154664.2,139.184,139.178,139.185
2022/9/1 17:39,889670.67,180044334.9,139.2323,139.227,139.234
2022/9/1 17:40,-2521177.78,177523157.1,139.215,139.216,139.221
2022/9/1 17:41,-11667799.18,165855357.9,139.214,139.218,139.224
2022/9/1 17:42,6199465,172054822.9,139.2266,139.225,139.231
2022/9/1 17:43,109781,172164603.9,139.2135,139.211,139.216
2022/9/1 17:44,2186841,174351444.9,139.2165,139.215,139.221
2022/9/1 17:45,-7450156,166901288.9,139.204,139.201,139.208
2022/9/1 17:46,9173566,176074854.9,139.1926,139.197,139.204
2022/9/1 17:47,-20402131.22,155672723.7,139.227,139.226,139.232
2022/9/1 17:48,-12171397,143501326.7,139.2298,139.226,139.232
2022/9/1 17:49,11556344.89,155057671.6,139.214,139.215,139.221
2022/9/1 17:50,-4126950.76,150930720.8,139.2101,139.205,139.211
2022/9/1 17:51,2749398.47,153680119.3,139.205,139.203,139.204
2022/9/1 17:52,11461101,165141220.3,139.214,139.207,139.214
2022/9/1 17:53,-2621231,162519989.3,139.221,139.227,139.229
2022/9/1 17:54,9600818.53,172120807.8,139.203,139.198,139.204
2022/9/1 17:55,-1686012,170434795.8,139.1922,139.194,139.2
2022/9/1 17:56,-4567393,165867402.8,139.196,139.194,139.201
2022/9/1 17:57,3559763,169427165.8,139.21,139.205,139.212
2022/9/1 17:58,-5220945,164206220.8,139.186,139.183,139.189
2022/9/1 17:59,465015.27,164671236.1,139.2097,139.208,139.214
2022/9/1 18:00,15787743,180458979.1,139.229,139.21,139.219
2022/9/1 18:01,-9056046.53,171402932.6,139.203,139.197,139.203
2022/9/1 18:02,-11064610,160338322.6,139.194,139.196,139.201
2022/9/1 18:03,2219211,162557533.6,139.208,139.205,139.211
2022/9/1 18:04,-6152706,156404827.6,139.1575,139.153,139.161
2022/9/1 18:05,8064396,164469223.6,139.17,139.169,139.175
2022/9/1 18:06,7172363,171641586.6,139.2004,139.196,139.204
2022/9/1 18:07,5114626,176756212.6,139.2079,139.207,139.214
2022/9/1 18:08,-5369891.46,171386321.1,139.2163,139.208,139.215
2022/9/1 18:09,-13113126.25,158273194.9,139.191,139.187,139.194
2022/9/1 18:10,5010246.09,163283441,139.212,139.208,139.214
2022/9/1 18:11,-1521893,161761548,139.219,139.213,139.22
2022/9/1 18:12,10897024,172658572,139.2258,139.219,139.226
2022/9/1 18:13,-915911.6,171742660.4,139.228,139.22,139.227
2022/9/1 18:14,-9727685.81,162014974.6,139.2454,139.245,139.253
2022/9/1 18:15,-12076044.94,149938929.6,139.258,139.255,139.263
2022/9/1 18:16,-2367532,147571397.6,139.257,139.248,139.255
2022/9/1 18:17,9233764.3,156805161.9,139.2501,139.248,139.254
2022/9/1 18:18,5123087,161928248.9,139.242,139.24,139.248
2022/9/1 18:19,1575103,163503351.9,139.2552,139.25,139.258
2022/9/1 18:20,714973,164218324.9,139.27,139.245,139.251
2022/9/1 18:21,576457.46,164794782.4,139.2503,139.245,139.25
2022/9/1 18:22,4191688.58,168986471,139.252,139.248,139.252
2022/9/1 18:23,7880844,176867315,139.228,139.229,139.233
2022/9/1 18:24,-4361928,172505387,139.24,139.237,139.243
2022/9/1 18:25,542847,173048234,139.1818,139.183,139.19
2022/9/1 18:26,-21855559,151192675,139.2027,139.197,139.202
2022/9/1 18:27,-9657628,141535047,139.201,139.197,139.203
2022/9/1 18:28,-7722391.46,133812655.5,139.203,139.199,139.206
2022/9/1 18:29,-8672314,125140341.5,139.2025,139.198,139.204
2022/9/1 18:30,-11832821,113307520.5,139.1782,139.176,139.183
2022/9/1 18:31,-2404655.68,110902864.8,139.1758,139.169,139.176
2022/9/1 18:32,-10574144,100328720.8,139.165,139.163,139.17
2022/9/1 18:33,7807335,108136055.8,139.1571,139.158,139.163
2022/9/1 18:34,-5015383,103120672.8,139.177,139.173,139.18
2022/9/1 18:35,393304,103513976.8,139.186,139.182,139.188
2022/9/1 18:36,945361.86,104459338.7,139.1543,139.151,139.158
2022/9/1 18:37,-12565089,91894249.68,139.164,139.162,139.169
2022/9/1 18:38,10181170.86,102075420.5,139.1763,139.175,139.181
2022/9/1 18:39,10984051.7,113059472.2,139.182,139.18,139.186
2022/9/1 18:40,-2059945.92,110999526.3,139.174,139.168,139.176
2022/9/1 18:41,-5202545,105796981.3,139.1628,139.16,139.166
2022/9/1 18:42,-12851501,92945480.32,139.1706,139.17,139.176
2022/9/1 18:43,5687634,98633114.32,139.192,139.188,139.195
2022/9/1 18:44,-9591106.09,89042008.23,139.1662,139.161,139.169
2022/9/1 18:45,-14194375,74847633.23,139.17,139.145,139.15
2022/9/1 18:46,5243853,80091486.23,139.1716,139.169,139.175
2022/9/1 18:47,9329895,89421381.23,139.164,139.158,139.166
2022/9/1 18:48,-20420292.1,69001089.13,139.1538,139.152,139.159
2022/9/1 18:49,-13257974.41,55743114.72,139.164,139.163,139.168
2022/9/1 18:50,1727650.4,57470765.12,139.165,139.162,139.168
2022/9/1 18:51,-2942137.01,54528628.11,139.1452,139.141,139.147
2022/9/1 18:52,14322373,68851001.11,139.126,139.123,139.129
2022/9/1 18:53,-13165662,55685339.11,139.108,139.103,139.109
2022/9/1 18:54,-13523036.61,42162302.5,139.088,139.083,139.09
2022/9/1 18:55,16423117.05,58585419.55,139.101,139.095,139.102
2022/9/1 18:56,1434095,60019514.55,139.135,139.131,139.136
2022/9/1 18:57,6562757.21,66582271.76,139.1338,139.124,139.127
2022/9/1 18:58,1873348,68455619.76,139.13,139.131,139.136
2022/9/1 18:59,5258443,73714062.76,139.134,139.134,139.14
2022/9/1 19:00,11786154.14,85500216.9,139.1458,139.148,139.153
2022/9/1 19:01,-7101661,78398555.9,139.123,139.119,139.125
2022/9/1 19:02,4008902,82407457.9,139.1233,139.12,139.126
2022/9/1 19:03,4244959,86652416.9,139.127,139.124,139.132
2022/9/1 19:04,-9835136,76817280.9,139.1521,139.149,139.152
2022/9/1 19:05,15328735,92146015.9,139.157,139.154,139.159
2022/9/1 19:06,-8940151,83205864.9,139.1677,139.163,139.168
2022/9/1 19:07,-20590192.01,62615672.89,139.172,139.168,139.174
2022/9/1 19:08,29180006,91795678.89,139.195,139.197,139.201
2022/9/1 19:09,10133680,101929358.9,139.184,139.186,139.189
2022/9/1 19:10,5233041,107162399.9,139.1912,139.192,139.196
2022/9/1 19:11,3312213,110474612.9,139.207,139.204,139.205
2022/9/1 19:12,-25814662,84659950.89,139.234,139.231,139.237
2022/9/1 19:13,-175985,84483965.89,139.2404,139.241,139.245
2022/9/1 19:14,27350534,111834499.9,139.2715,139.272,139.279
2022/9/1 19:15,10940335,122774834.9,139.2686,139.266,139.274
2022/9/1 19:16,10256323,133031157.9,139.2709,139.262,139.268
2022/9/1 19:17,-1805341.09,131225816.8,139.2865,139.284,139.29
2022/9/1 19:18,-18459141,112766675.8,139.2978,139.294,139.3
2022/9/1 19:19,14236653.84,127003329.6,139.2978,139.297,139.303
2022/9/1 19:20,18470091.7,145473421.3,139.287,139.284,139.29
2022/9/1 19:21,7974841,153448262.3,139.2907,139.285,139.291
2022/9/1 19:22,2414985,155863247.3,139.28,139.276,139.28
2022/9/1 19:23,3762408.21,159625655.5,139.263,139.262,139.268
2022/9/1 19:24,3631464,163257119.5,139.2663,139.267,139.272
2022/9/1 19:25,-2972082,160285037.5,139.275,139.275,139.275
2022/9/1 19:26,3081625.57,163366663.1,139.2806,139.279,139.281
